Indicator,Location,Coverage_Type,Race_Ethnicity,Timeframe,Data_Type,Data,MOE
US,United States,Individual,Other / Multiple Races,2021,Number,962463,NA
US,United States,Insured,Other / Multiple Races,2021,Number,14791123,NA
US,United States,Insured,Other / Multiple Races,2021,Percent,0.92391,0.002476
US,United States,Medicaid/CHIP,Other / Multiple Races,2021,Percent,0.20217,0.004021
US,United States,Medicaid/CHIP,Other / Multiple Races,2021,Number,3236619,NA
US,United States,Medicare,Other / Multiple Races,2021,Number,1617403,NA
US,United States,Medicare,Other / Multiple Races,2021,Percent,0.10103,0.001792
US,United States,Private,Other / Multiple Races,2021,Percent,0.62071,0.005105
US,United States,Private,Other / Multiple Races,2021,Number,9937101,NA
US,United States,Public,Other / Multiple Races,2021,Number,4854022,NA
US,United States,Public,Other / Multiple Races,2021,Percent,0.3032,0.004024
US,United States,Uninsured,Other / Multiple Races,2021,Percent,0.07609,0.002476
US,United States,Uninsured,Other / Multiple Races,2021,Number,1218210,NA
US,United States,Employer,White,2021,Number,104996414,NA
US,United States,Employer,White,2021,Percent,0.5501,0.001161
US,United States,Individual,White,2021,Percent,0.06364,5.78e-4
US,United States,Individual,White,2021,Number,12146879,NA
US,United States,Insured,White,2021,Percent,0.94303,6.26e-4
US,United States,Insured,White,2021,Number,179993511,NA
US,United States,Medicaid/CHIP,White,2021,Percent,0.10201,8.23e-4
US,United States,Medicaid/CHIP,White,2021,Number,19470187,NA
US,United States,Medicare,White,2021,Percent,0.22728,3.16e-4
US,United States,Medicare,White,2021,Number,43380031,NA
US,United States,Private,White,2021,Percent,0.61374,0.00117
US,United States,Private,White,2021,Number,117143293,NA
US,United States,Public,White,2021,Number,62850218,NA
US,United States,Public,White,2021,Percent,0.32929,8.89e-4
US,United States,Uninsured,White,2021,Percent,0.05697,6.26e-4
US,United States,Uninsured,White,2021,Number,10873341,NA
US,United States,Employer,African-American / Black,2022,Percent,0.45203,0.002819
US,United States,Employer,African-American / Black,2022,Number,17464033,NA
US,United States,Individual,African-American / Black,2022,Number,1831982,NA
US,United States,Individual,African-American / Black,2022,Percent,0.04742,0.001417
US,United States,Insured,African-American / Black,2022,Percent,0.91307,0.001651
US,United States,Insured,African-American / Black,2022,Number,35276007,NA
US,United States,Medicaid/CHIP,African-American / Black,2022,Number,9924387,NA
US,United States,Medicaid/CHIP,African-American / Black,2022,Percent,0.25688,0.002929
US,United States,Medicare,African-American / Black,2022,Percent,0.15674,9.73e-4
US,United States,Medicare,African-American / Black,2022,Number,6055605,NA
US,United States,Private,African-American / Black,2022,Number,19296015,NA
US,United States,Private,African-American / Black,2022,Percent,0.49945,0.003117
US,United States,Public,African-American / Black,2022,Percent,0.41362,0.00291
US,United States,Public,African-American / Black,2022,Number,15979992,NA
US,United States,Uninsured,African-American / Black,2022,Number,3358678,NA
US,United States,Uninsured,African-American / Black,2022,Percent,0.08693,0.001651
US,United States,Employer,American Indian / Alaska Native,2022,Percent,0.3426,0.009986
US,United States,Employer,American Indian / Alaska Native,2022,Number,580348,NA
US,United States,Individual,American Indian / Alaska Native,2022,Number,60781,NA
US,United States,Individual,American Indian / Alaska Native,2022,Percent,0.03588,0.004196
US,United States,Insured,American Indian / Alaska Native,2022,Percent,0.83227,0.007885
US,United States,Insured,American Indian / Alaska Native,2022,Number,1409822,NA
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2022,Percent,0.30012,0.009711
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2022,Number,508383,NA
US,United States,Medicare,American Indian / Alaska Native,2022,Number,260310,NA
US,United States,Medicare,American Indian / Alaska Native,2022,Percent,0.15367,0.004708
US,United States,Private,American Indian / Alaska Native,2022,Number,641129,NA
US,United States,Private,American Indian / Alaska Native,2022,Percent,0.37848,0.011355
US,United States,Public,American Indian / Alaska Native,2022,Percent,0.45379,0.010763
US,United States,Public,American Indian / Alaska Native,2022,Number,768693,NA
US,United States,Uninsured,American Indian / Alaska Native,2022,Percent,0.16773,0.007885
US,United States,Uninsured,American Indian / Alaska Native,2022,Number,284123,NA
US,United States,Employer,Asian,2022,Percent,0.58546,0.003557
US,United States,Employer,Asian,2022,Number,11334473,NA
US,United States,Individual,Asian,2022,Percent,0.09995,0.002199
US,United States,Individual,Asian,2022,Number,1935089,NA
US,United States,Insured,Asian,2022,Number,18317582,NA
US,United States,Insured,Asian,2022,Percent,0.94615,0.001737
US,United States,Medicaid/CHIP,Asian,2022,Number,2358051,NA
US,United States,Medicaid/CHIP,Asian,2022,Percent,0.1218,0.002745
US,United States,Medicare,Asian,2022,Percent,0.13894,0.001185
US,United States,Medicare,Asian,2022,Number,2689969,NA
US,United States,Private,Asian,2022,Percent,0.68541,0.003349
US,United States,Private,Asian,2022,Number,13269562,NA
US,United States,Public,Asian,2022,Number,5048020,NA
US,United States,Public,Asian,2022,Percent,0.26074,0.002993
US,United States,Uninsured,Asian,2022,Percent,0.05385,0.001737
US,United States,Uninsured,Asian,2022,Number,1042528,NA
US,United States,Employer,Hispanic / Latino,2022,Percent,0.42634,0.003233
US,United States,Employer,Hispanic / Latino,2022,Number,26880481,NA
US,United States,Individual,Hispanic / Latino,2022,Percent,0.06094,0.001062
US,United States,Individual,Hispanic / Latino,2022,Number,3842004,NA
US,United States,Insured,Hispanic / Latino,2022,Number,52559609,NA
US,United States,Insured,Hispanic / Latino,2022,Percent,0.83362,0.001927
US,United States,Medicaid/CHIP,Hispanic / Latino,2022,Percent,0.25691,0.002342
US,United States,Medicaid/CHIP,Hispanic / Latino,2022,Number,16198212,NA
US,United States,Medicare,Hispanic / Latino,2022,Number,5638912,NA
US,United States,Medicare,Hispanic / Latino,2022,Percent,0.08944,5.89e-4
US,United States,Private,Hispanic / Latino,2022,Percent,0.48727,0.003334
US,United States,Private,Hispanic / Latino,2022,Number,30722485,NA
US,United States,Public,Hispanic / Latino,2022,Percent,0.34635,0.00242
US,United States,Public,Hispanic / Latino,2022,Number,21837124,NA
US,United States,Uninsured,Hispanic / Latino,2022,Percent,0.16638,0.001927
US,United States,Uninsured,Hispanic / Latino,2022,Number,10490054,NA
US,United States,Employer,Native Hawaiian and Other Pacific Islander,2022,Percent,0.50875,0.02467
US,United States,Employer,Native Hawaiian and Other Pacific Islander,2022,Number,287505,NA
US,United States,Individual,Native Hawaiian and Other Pacific Islander,2022,Number,21622,NA
US,United States,Individual,Native Hawaiian and Other Pacific Islander,2022,Percent,0.03826,0.007103
US,United States,Insured,Native Hawaiian and Other Pacific Islander,2022,Percent,0.88644,0.016304
US,United States,Insured,Native Hawaiian and Other Pacific Islander,2022,Number,500944,NA
US,United States,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2022,Percent,0.23225,0.020546
US,United States,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2022,Number,131251,NA
US,United States,Medicare,Native Hawaiian and Other Pacific Islander,2022,Number,60566,NA
US,United States,Medicare,Native Hawaiian and Other Pacific Islander,2022,Percent,0.10717,0.009061
US,United States,Private,Native Hawaiian and Other Pacific Islander,2022,Percent,0.54701,0.025269
US,United States,Private,Native Hawaiian and Other Pacific Islander,2022,Number,309127,NA
US,United States,Public,Native Hawaiian and Other Pacific Islander,2022,Percent,0.33943,0.022542
US,United States,Public,Native Hawaiian and Other Pacific Islander,2022,Number,191817,NA
US,United States,Uninsured,Native Hawaiian and Other Pacific Islander,2022,Number,64176,NA
US,United States,Uninsured,Native Hawaiian and Other Pacific Islander,2022,Percent,0.11356,0.016303
US,United States,Employer,Other / Multiple Races,2022,Number,9090452,NA
US,United States,Employer,Other / Multiple Races,2022,Percent,0.5631,0.003779
US,United States,Individual,Other / Multiple Races,2022,Percent,0.06214,0.001585
US,United States,Individual,Other / Multiple Races,2022,Number,1003122,NA
US,United States,Insured,Other / Multiple Races,2022,Percent,0.92789,0.002323
US,United States,Insured,Other / Multiple Races,2022,Number,14979430,NA
US,United States,Medicaid/CHIP,Other / Multiple Races,2022,Number,3231235,NA
US,United States,Medicaid/CHIP,Other / Multiple Races,2022,Percent,0.20016,0.003269
US,United States,Medicare,Other / Multiple Races,2022,Percent,0.10249,0.001696
US,United States,Medicare,Other / Multiple Races,2022,Number,1654621,NA
US,United States,Private,Other / Multiple Races,2022,Number,10093574,NA
US,United States,Private,Other / Multiple Races,2022,Percent,0.62524,0.003997
US,United States,Public,Other / Multiple Races,2022,Percent,0.30265,0.003131
US,United States,Public,Other / Multiple Races,2022,Number,4885856,NA
US,United States,Uninsured,Other / Multiple Races,2022,Number,1164184,NA
US,United States,Uninsured,Other / Multiple Races,2022,Percent,0.07211,0.002323
US,United States,Employer,White,2022,Number,104531526,NA
US,United States,Employer,White,2022,Percent,0.5495,0.001386
US,United States,Individual,White,2022,Percent,0.06477,5.52e-4
US,United States,Individual,White,2022,Number,12320972,NA
US,United States,Insured,White,2022,Number,180335921,NA
US,United States,Insured,White,2022,Percent,0.94798,6.01e-4
US,United States,Medicaid/CHIP,White,2022,Percent,0.10144,9.31e-4
US,United States,Medicaid/CHIP,White,2022,Number,19297488,NA
US,United States,Medicare,White,2022,Number,44185935,NA
US,United States,Medicare,White,2022,Percent,0.23227,3.11e-4
US,United States,Private,White,2022,Number,116852498,NA
US,United States,Private,White,2022,Percent,0.61426,0.001358
US,United States,Public,White,2022,Number,63483423,NA
US,United States,Public,White,2022,Percent,0.33372,0.00104
US,United States,Uninsured,White,2022,Number,9895725,NA
US,United States,Uninsured,White,2022,Percent,0.05202,6.01e-4
US,United States,Employer,African-American / Black,2023,Percent,0.4555,0.003261
US,United States,Employer,African-American / Black,2023,Number,17599758,NA
US,United States,Individual,African-American / Black,2023,Number,1864210,NA
US,United States,Individual,African-American / Black,2023,Percent,0.04825,0.001515
US,United States,Insured,African-American / Black,2023,Percent,0.91522,0.001403
US,United States,Insured,African-American / Black,2023,Number,35362781,NA
US,United States,Medicaid/CHIP,African-American / Black,2023,Number,9677281,NA
US,United States,Medicaid/CHIP,African-American / Black,2023,Percent,0.25046,0.002983
US,United States,Medicare,African-American / Black,2023,Percent,0.16102,0.001376
US,United States,Medicare,African-American / Black,2023,Number,6221532,NA
US,United States,Private,African-American / Black,2023,Number,19463968,NA
US,United States,Private,African-American / Black,2023,Percent,0.50375,0.003365
US,United States,Public,African-American / Black,2023,Percent,0.41148,0.003146
US,United States,Public,African-American / Black,2023,Number,15898813,NA
US,United States,Uninsured,African-American / Black,2023,Number,3275587,NA
US,United States,Uninsured,African-American / Black,2023,Percent,0.08478,0.001403
US,United States,Employer,American Indian / Alaska Native,2023,Percent,0.3521,0.009459
US,United States,Employer,American Indian / Alaska Native,2023,Number,594083,NA
US,United States,Individual,American Indian / Alaska Native,2023,Number,55418,NA
US,United States,Individual,American Indian / Alaska Native,2023,Percent,0.03284,0.003456
US,United States,Insured,American Indian / Alaska Native,2023,Percent,0.83631,0.0074400000000000004
US,United States,Insured,American Indian / Alaska Native,2023,Number,1411079,NA
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2023,Percent,0.2957,0.009288
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2023,Number,498917,NA
US,United States,Medicare,American Indian / Alaska Native,2023,Number,262661,NA
US,United States,Medicare,American Indian / Alaska Native,2023,Percent,0.15567,0.005302
US,United States,Private,American Indian / Alaska Native,2023,Percent,0.38494,0.009521
US,United States,Private,American Indian / Alaska Native,2023,Number,649501,NA
US,United States,Public,American Indian / Alaska Native,2023,Number,761578,NA
US,United States,Public,American Indian / Alaska Native,2023,Percent,0.45137,0.010159
US,United States,Uninsured,American Indian / Alaska Native,2023,Percent,0.16369,0.0074400000000000004
US,United States,Uninsured,American Indian / Alaska Native,2023,Number,276181,NA
US,United States,Employer,Asian,2023,Percent,0.58803,0.003713
US,United States,Employer,Asian,2023,Number,11592279,NA
US,United States,Individual,Asian,2023,Percent,0.09738,0.002102
US,United States,Individual,Asian,2023,Number,1919708,NA
US,United States,Insured,Asian,2023,Number,18686898,NA
US,United States,Insured,Asian,2023,Percent,0.94792,0.001891
US,United States,Medicaid/CHIP,Asian,2023,Percent,0.12024,0.002818
US,United States,Medicaid/CHIP,Asian,2023,Number,2370392,NA
US,United States,Medicare,Asian,2023,Number,2804519,NA
US,United States,Medicare,Asian,2023,Percent,0.14226,0.001196
US,United States,Private,Asian,2023,Percent,0.68541,0.003451
US,United States,Private,Asian,2023,Number,13511987,NA
US,United States,Public,Asian,2023,Number,5174911,NA
US,United States,Public,Asian,2023,Percent,0.2625,0.003165
US,United States,Uninsured,Asian,2023,Number,1026780,NA
US,United States,Uninsured,Asian,2023,Percent,0.05208,0.001891
US,United States,Employer,Hispanic / Latino,2023,Percent,0.42488,0.003225
US,United States,Employer,Hispanic / Latino,2023,Number,27461215,NA
US,United States,Individual,Hispanic / Latino,2023,Percent,0.06235,0.00107
US,United States,Individual,Hispanic / Latino,2023,Number,4030083,NA
US,United States,Insured,Hispanic / Latino,2023,Number,53975995,NA
US,United States,Insured,Hispanic / Latino,2023,Percent,0.83512,0.002194
US,United States,Medicaid/CHIP,Hispanic / Latino,2023,Percent,0.25608,0.002278
US,United States,Medicaid/CHIP,Hispanic / Latino,2023,Number,16551331,NA
US,United States,Medicare,Hispanic / Latino,2023,Percent,0.0918,6.6e-4
